Price,MethodOfSale,PropertyType,DistanceFromCBD,Rooms,Bathroom,Car,Landsize,Latitude,Longtitude,Suburb,Date,StreetName
1270000.0,1,1,3.4,2,1,1,341.0,-37.78161,144.92649,Flemington,21/10/2017,Canterbury St
1014000.0,2,1,3.4,2,1,1,169.0,-37.78568,144.92402,Flemington,21/10/2017,Edinburgh St
1159000.0,1,1,15.4,3,1,2,638.0,-37.8328,145.17944,Forest Hill,21/10/2017,Milgate Ct
965000.0,1,1,15.4,3,2,1,519.0,-37.82942,145.16915,Forest Hill,21/10/2017,Morloc St
1134000.0,1,1,15.4,3,1,1,601.0,-37.84121,145.16068,Forest Hill,21/10/2017,Vicki St
740000.0,1,1,38.0,4,2,2,632.0,-38.13484,145.13413,Frankston,21/10/2017,Anderson St
641000.0,1,1,38.0,4,2,3,673.0,-38.14404,145.15287,Frankston,21/10/2017,Wangarra Rd
1850000.0,6,1,7.2,4,2,2,696.0,-37.89806,145.00816,Gardenvale,21/10/2017,Gardenvale Rd
538000.0,2,1,12.9,3,1,2,564.0,-37.68459,144.88999,Gladstone Park,21/10/2017,Fairbank Av
3120000.0,1,1,7.3,4,2,2,725.0,-37.85647,145.04354,Glen Iris,21/10/2017,Aintree Rd
2420000.0,1,1,7.3,4,2,2,638.0,-37.86038,145.06706,Glen Iris,21/10/2017,Barina Rd
2237500.0,1,1,7.3,4,2,2,650.0,-37.85776,145.07998,Glen Iris,21/10/2017,Hortense St
1439000.0,1,1,16.7,4,2,2,663.0,-37.87215,145.17259,Glen Waverley,21/10/2017,Diamond Av
666133.0,1,3,11.2,4,2,2,933.0,-37.70189,144.90894,Glenroy,21/10/2017,Mcdonald Pl
2000000.0,6,1,13.8,4,3,2,420.0,-37.94008,145.00809,Hampton,21/10/2017,Service St
990000.0,6,1,13.8,3,2,1,725.0,-37.93394,145.03241,Hampton East,21/10/2017,King St
730000.0,1,1,21.3,2,1,1,690.0,-37.82575,145.24403,Heathmont,21/10/2017,Campbell St
761000.0,3,1,8.8,2,1,0,589.0,-37.73837,145.04755,Heidelberg West,21/10/2017,Setani Cr
660000.0,1,1,18.4,4,2,2,690.0,-37.86376,144.67717,Hoppers Crossing,21/10/2017,Dowling Av
615000.0,1,1,18.4,3,2,2,600.0,-37.85701,144.70883,Hoppers Crossing,21/10/2017,Kingston Bvd
530000.0,1,1,18.4,4,2,2,562.0,-37.88976,144.68211,Hoppers Crossing,21/10/2017,Marlborough Cr
500000.0,2,1,18.4,2,1,2,650.0,-37.86681,144.69844,Hoppers Crossing,21/10/2017,Mckellar Av
610000.0,3,1,18.4,3,1,6,644.0,-37.86682,144.69824,Hoppers Crossing,21/10/2017,Mckellar Av
604000.0,1,1,18.4,3,2,3,566.0,-37.88401,144.69755,Hoppers Crossing,21/10/2017,Powell Dr
580000.0,2,1,18.4,4,2,2,627.0,-37.86983,144.70095,Hoppers Crossing,21/10/2017,Roberts Av
541000.0,1,1,18.4,3,1,2,568.0,-37.87864,144.6842,Hoppers Crossing,21/10/2017,Sierra Ct
587000.0,1,1,14.0,3,1,1,583.0,-37.73642,144.82851,Kealba,21/10/2017,Dowling St
765000.0,1,1,14.5,3,2,1,611.0,-37.71402,144.82165,Keilor,21/10/2017,Culgoa Ct
2500000.0,1,1,3.4,4,2,1,277.0,-37.79695,144.9297,Kensington,21/10/2017,Ormond St
3450000.0,1,1,5.4,4,2,2,954.0,-37.80688,145.04142,Kew,21/10/2017,Hillcrest Av
880000.0,6,1,7.3,3,2,5,747.0,-37.79556,145.05537,Kew East,21/10/2017,Clyde St
380000.0,2,1,31.7,3,1,2,600.0,-37.66928,144.59048,Kurunjang,21/10/2017,Kurunjang Dr
716500.0,1,1,16.3,3,1,5,688.0,-37.67438,145.02506,Lalor,21/10/2017,Cyprus St
622000.0,1,1,16.3,3,1,2,531.0,-37.67087,145.0362,Lalor,21/10/2017,Darebin Dr
612000.0,1,1,16.3,3,1,4,545.0,-37.66246,145.03292,Lalor,21/10/2017,Mindoro Cr
3100000.0,1,1,5.9,4,3,1,557.0,-37.86411,145.032,Malvern,21/10/2017,Mckinley Av
1100000.0,6,1,4.3,3,1,1,490.0,-37.77172,144.89296,Maribyrnong,21/10/2017,Hillside Cr
1187000.0,1,1,4.3,3,2,2,598.0,-37.76849,144.90025,Maribyrnong,21/10/2017,Leopold St
970000.0,3,1,4.3,5,2,2,515.0,-37.78461,144.88474,Maribyrnong,21/10/2017,Valnere St
1720000.0,1,1,11.4,3,1,3,580.0,-37.9076,145.03393,Mckinnon,21/10/2017,Wheatley Rd
512000.0,1,1,17.4,3,2,1,559.0,-37.64049,144.91477,Meadow Heights,21/10/2017,Leatherwood Gr
950000.0,2,1,20.0,3,1,1,567.0,-37.98121,145.07717,Mentone,21/10/2017,Lyons Ct
1695000.0,1,1,20.0,4,2,1,725.0,-37.98331,145.05649,Mentone,21/10/2017,Mundy St
570000.0,1,1,25.9,4,2,2,392.0,-37.58944,145.08298,Mernda,21/10/2017,Cassinias Gr
636000.0,1,1,25.9,3,2,2,523.0,-37.58794,145.09225,Mernda,21/10/2017,Elmore Wy
565000.0,1,1,25.9,3,1,1,606.0,-37.58964,145.10446,Mernda,21/10/2017,Gael Ct
802000.0,1,1,25.9,4,2,2,519.0,-37.59748,145.08202,Mernda,21/10/2017,Galloway Dr
475000.0,1,1,25.9,2,2,1,375.0,-37.61071,145.08159,Mernda,21/10/2017,Woolshed Av
592500.0,2,1,17.9,3,1,0,432.0,-37.65218,145.05929,Mill Park,21/10/2017,Farnham Cr
958888.0,1,1,17.2,4,2,1,700.0,-37.81131,145.19739,Mitcham,21/10/2017,Glen Rd
950000.0,2,3,6.2,3,3,1,490.0,-37.76581,144.90729,Moonee Ponds,21/10/2017,Argyle St
1400000.0,2,1,6.2,4,2,2,572.0,-37.77197,144.93026,Moonee Ponds,21/10/2017,Stuart St
1191000.0,1,1,14.3,3,1,1,602.0,-37.93743,145.05354,Moorabbin,21/10/2017,Franklin St
801500.0,1,1,26.5,3,2,2,939.0,-37.77374,145.3047,Mooroolbark,21/10/2017,Bulga St
790000.0,1,1,21.5,3,1,1,698.0,-37.98594,145.09793,Mordialloc,21/10/2017,Scarlet St
1189000.0,1,1,6.2,3,1,2,372.0,-37.84776,144.89223,Newport,21/10/2017,Douglas Pde
1740000.0,1,1,5.3,3,2,3,400.0,-37.77892,145.01235,Northcote,21/10/2017,South Cr
1100000.0,1,1,16.7,3,1,3,730.0,-37.90521,145.14866,Notting Hill,21/10/2017,Bingley Av
735000.0,1,1,15.4,3,1,2,426.0,-37.81223,145.17926,Nunawading,21/10/2017,Springfield Rd
1215000.0,1,1,12.3,3,1,2,536.0,-37.90561,145.08982,Oakleigh,21/10/2017,Abbeygate St
1315000.0,1,1,12.3,3,2,2,562.0,-37.90537,145.09365,Oakleigh,21/10/2017,Bishop St
1045000.0,1,1,15.5,3,1,2,534.0,-37.92981,145.08361,Oakleigh South,21/10/2017,Axford Cr
962500.0,1,1,15.5,3,1,2,534.0,-37.93761,145.08564,Oakleigh South,21/10/2017,Emerald St
1700000.0,2,1,11.4,4,2,3,522.0,-37.9078,145.04119,Ormond,21/10/2017,Carlyon St
1055000.0,1,1,21.5,3,1,1,697.0,-37.98819,145.07385,Parkdale,21/10/2017,Fifth St
780000.0,6,3,8.5,3,3,2,797.0,-37.73009,144.93068,Pascoe Vale,21/10/2017,Grover St
871000.0,1,1,8.5,3,2,2,601.0,-37.72088,144.9457,Pascoe Vale,21/10/2017,Kent Rd
891000.0,1,1,8.5,3,1,1,557.0,-37.72332,144.92673,Pascoe Vale,21/10/2017,Sefton St
1340000.0,6,1,20.1,4,2,2,1000.0,-37.67531,145.11988,Plenty,21/10/2017,Lillypilly La
540000.0,1,1,14.7,3,1,1,444.0,-37.87593,144.74831,Point Cook,21/10/2017,Dolphin Cr
515000.0,2,1,14.7,4,2,2,237.0,-37.90585,144.74921,Point Cook,21/10/2017,Yuruga Bvd
1400000.0,1,1,3.5,3,1,1,135.0,-37.83679,144.93949,Port Melbourne,21/10/2017,Princes St
835000.0,1,1,8.4,2,1,4,501.0,-37.73664,145.02375,Preston,21/10/2017,Albert St
440000.0,2,2,8.4,2,1,1,706.0,-37.73543,145.0162,Preston,21/10/2017,Josephine Gr
869000.0,1,1,8.4,2,1,1,265.0,-37.7483,145.00176,Preston,21/10/2017,Showers St
1201000.0,1,1,8.4,3,2,1,545.0,-37.73115,145.01608,Preston,21/10/2017,Tyler St
760000.0,3,1,12.0,3,1,2,750.0,-37.70058,144.98905,Reservoir,21/10/2017,Dawson St
920000.0,1,1,12.0,4,3,4,557.0,-37.69868,145.03418,Reservoir,21/10/2017,Gertz Av
650000.0,2,1,12.0,3,1,1,491.0,-37.71445,144.98225,Reservoir,21/10/2017,Kelverne St
850000.0,6,1,12.0,4,1,1,736.0,-37.73113,145.02405,Reservoir,21/10/2017,Newton St
1000000.0,1,1,12.0,4,1,2,646.0,-37.72653,145.01855,Reservoir,21/10/2017,Wilkinson St
1907000.0,1,1,2.4,4,1,3,411.0,-37.81349,145.0049,Richmond,21/10/2017,Johnson St
470000.0,1,1,20.6,3,2,2,328.0,-37.61388,144.9227,Roxburgh Park,21/10/2017,Donvale Av
1675000.0,6,1,15.2,4,3,2,675.0,-37.9487,145.02145,Sandringham,21/10/2017,Bluff Rd
1300000.0,1,1,15.2,3,1,2,600.0,-37.9524,145.02052,Sandringham,21/10/2017,Sandringham Rd
1010000.0,2,1,5.1,3,1,0,436.0,-37.80868,144.88483,Seddon,21/10/2017,Florence St
1850000.0,1,1,1.9,4,2,2,132.0,-37.8349,144.95758,South Melbourne,21/10/2017,Bank St
650000.0,1,1,20.5,3,2,2,450.0,-37.6353,145.06673,South Morang,21/10/2017,Domain Tce
737500.0,1,1,20.5,4,2,2,676.0,-37.63132,145.06562,South Morang,21/10/2017,Trinity Wy
2180000.0,6,1,2.7,3,2,2,223.0,-37.84188,144.99979,South Yarra,21/10/2017,Cromwell Rd
1750000.0,1,1,2.7,3,2,2,153.0,-37.83998,144.98877,South Yarra,21/10/2017,Macfarlan La
1300000.0,3,1,2.7,3,1,1,238.0,-37.84073,144.98622,South Yarra,21/10/2017,Punt Rd
1225000.0,2,1,6.2,2,1,1,361.0,-37.8294,144.8841,Spotswood,21/10/2017,Hudsons Rd
880000.0,1,1,20.8,3,1,2,554.0,-37.95277,145.14194,Springvale,21/10/2017,Ellen St
845000.0,3,1,14.0,3,1,2,630.0,-37.73041,144.79471,St Albans,21/10/2017,East Esplanade
870000.0,6,1,16.1,4,2,2,673.0,-37.68467,145.14103,St Helena,21/10/2017,Lesay Dr
520000.0,1,1,31.7,3,2,1,646.0,-37.56172,144.70459,Sunbury,21/10/2017,Long Dr
600000.0,1,1,31.7,3,1,2,1010.0,-37.58231,144.72248,Sunbury,21/10/2017,Pasley St
530000.0,1,1,31.7,3,2,4,658.0,-37.56455,144.72948,Sunbury,21/10/2017,Talbot Pl
515000.0,1,1,31.7,3,1,2,689.0,-37.58271,144.73207,Sunbury,21/10/2017,Terence St
725000.0,1,1,10.5,3,1,3,527.0,-37.77337,144.83653,Sunshine North,21/10/2017,Cutts St
570000.0,1,1,10.5,3,2,1,255.0,-37.79482,144.79027,Sunshine West,21/10/2017,Engblom Ct
3445000.0,1,1,10.2,4,3,2,1227.0,-37.8242,145.10215,Surrey Hills,21/10/2017,Albany Cr
2285000.0,1,1,10.2,4,2,2,627.0,-37.81582,145.09443,Surrey Hills,21/10/2017,Grovedale Rd
2300000.0,6,1,10.2,4,2,4,751.0,-37.82233,145.09559,Surrey Hills,21/10/2017,Guildford Rd
1980000.0,1,1,10.2,3,1,2,819.0,-37.83335,145.10996,Surrey Hills,21/10/2017,Oak St
1285000.0,1,1,10.2,3,2,2,736.0,-37.82952,145.09955,Surrey Hills,21/10/2017,Warrigal Rd
585000.0,1,1,18.4,4,2,2,448.0,-37.84743,144.71243,Tarneit,21/10/2017,Discovery Dr
2300000.0,1,1,15.5,4,4,2,4168.0,-37.76573,145.13911,Templestowe,21/10/2017,Cipora Ct
1731500.0,1,1,15.5,4,3,2,941.0,-37.77466,145.16404,Templestowe,21/10/2017,Kingburn Ct
1550000.0,6,3,15.5,4,3,2,345.0,-37.75521,145.12176,Templestowe,21/10/2017,Mahoney St
1290000.0,1,1,15.5,3,2,2,960.0,-37.76598,145.16524,Templestowe,21/10/2017,Shelley Ct
1390000.0,3,1,12.4,4,3,6,709.0,-37.76948,145.105,Templestowe Lower,21/10/2017,David Rd
1100000.0,2,1,12.4,4,2,2,799.0,-37.75743,145.11669,Templestowe Lower,21/10/2017,Foote St
1435000.0,3,1,12.4,3,1,2,738.0,-37.77154,145.10361,Templestowe Lower,21/10/2017,Marcus Rd
735000.0,1,1,15.3,5,2,1,529.0,-37.67948,145.00496,Thomastown,21/10/2017,Main St
460000.0,1,2,15.3,2,1,1,148.0,-37.67501,145.01392,Thomastown,21/10/2017,Travers St
1516000.0,1,1,7.0,4,2,2,523.0,-37.75714,145.01981,Thornbury,21/10/2017,Gladhall Av
610000.0,2,1,12.9,3,1,1,534.0,-37.69211,144.87562,Tullamarine,21/10/2017,Derby St
805000.0,2,1,12.9,3,1,4,802.0,-37.6899,144.87418,Tullamarine,21/10/2017,Derby St
441000.0,1,1,44.2,4,2,2,1020.0,-37.41802,144.97447,Wallan,21/10/2017,Raglan St
950000.0,1,1,14.7,4,2,2,752.0,-37.85466,145.22367,Wantirna,21/10/2017,Harold St
1036000.0,1,1,14.7,4,2,2,772.0,-37.88366,145.22212,Wantirna South,21/10/2017,Sylphide Wy
1000000.0,1,1,14.5,4,2,2,577.0,-37.70864,145.08328,Watsonia,21/10/2017,Watsonia Rd
840000.0,1,1,14.5,3,1,2,560.0,-37.69741,145.08417,Watsonia North,21/10/2017,Lincoln St
1405000.0,1,1,14.5,4,2,5,975.0,-37.70214,145.08703,Watsonia North,21/10/2017,Thaxted Ct
490000.0,2,1,14.7,3,2,0,530.0,-37.8917,144.63972,Werribee,21/10/2017,Adam Ct
470000.0,2,1,14.7,3,2,2,568.0,-37.88173,144.66524,Werribee,21/10/2017,Egret Ct
558000.0,1,1,14.7,3,1,2,693.0,-37.8833,144.66801,Werribee,21/10/2017,Rosella Av
568750.0,1,1,14.7,4,2,3,720.0,-37.88823,144.64691,Werribee,21/10/2017,Shaws Rd
870000.0,2,1,6.4,3,1,2,390.0,-37.79256,144.86715,West Footscray,21/10/2017,Essex St
675000.0,2,1,6.4,3,2,2,134.0,-37.80782,144.86586,West Footscray,21/10/2017,Park Av
570000.0,2,1,16.5,3,1,2,468.0,-37.68047,144.88503,Westmeadows,21/10/2017,Pershore Ct
616000.0,2,1,16.5,3,1,1,829.0,-37.6768,144.8726,Westmeadows,21/10/2017,Wright St
1050000.0,2,1,16.7,5,2,3,708.0,-37.9158,145.1811,Wheelers Hill,21/10/2017,Chancellor Dr
935383.0,1,1,16.7,3,2,2,658.0,-37.91024,145.17601,Wheelers Hill,21/10/2017,Earlwood Dr
730000.0,2,1,25.5,4,2,2,547.0,-37.61851,145.02045,Wollert,21/10/2017,Grandstand Wy
643000.0,1,1,25.5,4,2,2,421.0,-37.61938,145.0004,Wollert,21/10/2017,Ingleby St
920000.0,1,1,6.3,3,1,0,207.0,-37.81306,144.88085,Yarraville,21/10/2017,Deakin St
1700000.0,2,1,6.3,2,1,4,865.0,-37.82055,144.88617,Yarraville,21/10/2017,Francis St
850000.0,1,1,6.3,4,1,2,482.0,-37.82001,144.87849,Yarraville,21/10/2017,Francis St
965000.0,3,1,10.4,4,2,1,730.0,-37.7204,144.87419,Airport West,28/10/2017,Bedford St
870000.0,6,1,10.4,6,3,2,976.0,-37.72394,144.87348,Airport West,28/10/2017,Harrington Rd
845000.0,1,1,10.4,3,3,3,612.0,-37.72483,144.87087,Airport West,28/10/2017,Hilbert Rd
931000.0,2,1,10.4,4,2,1,276.0,-37.72564,144.86843,Airport West,28/10/2017,Moorna Dr
912000.0,1,1,10.4,3,1,3,611.0,-37.71734,144.88022,Airport West,28/10/2017,Victory Rd
2720000.0,1,1,3.0,3,1,1,259.0,-37.84476,144.95164,Albert Park,28/10/2017,Dinsdale St
1165000.0,1,1,11.0,4,1,3,551.0,-37.86284,144.83638,Altona,28/10/2017,Scullin St
600000.0,2,1,15.5,3,1,2,482.0,-37.87631,144.7709,Altona Meadows,28/10/2017,Roser Dr
950000.0,2,1,9.4,3,1,2,583.0,-37.83856,144.8601,Altona North,28/10/2017,Mcintosh Rd
480000.0,6,1,12.8,3,1,2,400.0,-37.78281,144.80403,Ardeer,28/10/2017,Forrest St
650000.0,3,1,12.8,3,1,3,604.0,-37.78127,144.79761,Ardeer,28/10/2017,Suspension St
1800000.0,6,1,6.3,3,2,1,167.0,-37.85469,145.01826,Armadale,28/10/2017,Northcote Rd
1788000.0,2,1,4.3,5,2,2,603.0,-37.77609,144.92733,Ascot Vale,28/10/2017,North St
1870000.0,2,1,10.2,3,1,2,689.0,-37.87286,145.07412,Ashburton,28/10/2017,Karnak Rd
1595000.0,1,1,10.2,3,2,1,416.0,-37.86783,145.08307,Ashburton,28/10/2017,Sky La
1620000.0,1,1,10.2,3,1,3,637.0,-37.87044,145.08609,Ashburton,28/10/2017,Warner Av
2100000.0,6,1,10.2,5,5,2,725.0,-37.86486,145.1113,Ashwood,28/10/2017,Maroondah Rd
1167500.0,1,1,10.2,2,1,2,783.0,-37.86824,145.10136,Ashwood,28/10/2017,Winbirra Pde
896000.0,1,2,10.2,3,2,1,276.0,-37.87027,145.10231,Ashwood,28/10/2017,Woolert St
950000.0,6,1,21.5,3,2,2,651.0,-38.01516,145.09385,Aspendale,28/10/2017,Station St
840000.0,6,1,16.5,4,2,2,600.0,-37.67087,144.87814,Attwood,28/10/2017,Threadneedle St
714000.0,1,1,16.5,4,1,2,656.0,-37.67373,144.89627,Attwood,28/10/2017,Wilton Pl
865000.0,2,1,9.5,3,1,2,590.0,-37.76092,144.85603,Avondale Heights,28/10/2017,Hanley St
801000.0,1,1,9.5,3,2,2,580.0,-37.76132,144.85619,Avondale Heights,28/10/2017,Hanley St
702500.0,1,1,9.5,3,1,1,201.0,-37.75728,144.85825,Avondale Heights,28/10/2017,Holden Av
900000.0,6,1,9.5,4,3,1,612.0,-37.7526,144.85488,Avondale Heights,28/10/2017,Intervale Dr
2400000.0,6,1,7.9,3,1,2,893.0,-37.80513,145.09383,Balwyn,28/10/2017,Glenluss St
2005000.0,1,1,7.9,4,2,2,450.0,-37.80759,145.0783,Balwyn,28/10/2017,Grosvenor Pde
3320000.0,3,1,7.9,5,4,2,673.0,-37.80198,145.06523,Balwyn,28/10/2017,Head St
2400000.0,6,1,9.7,4,2,2,716.0,-37.80038,145.10047,Balwyn North,28/10/2017,Cumberland Av
1683000.0,1,1,9.7,5,3,4,603.0,-37.79414,145.08591,Balwyn North,28/10/2017,Doncaster Rd
2080000.0,1,1,9.7,4,1,4,705.0,-37.79191,145.07695,Balwyn North,28/10/2017,Longview Rd
1000000.0,6,1,9.7,2,1,2,244.0,-37.78963,145.07365,Balwyn North,28/10/2017,Macedon Av
3225000.0,1,1,9.7,5,4,2,646.0,-37.79799,145.10165,Balwyn North,28/10/2017,Mary St
1730000.0,1,1,9.7,5,2,4,643.0,-37.79064,145.09463,Balwyn North,28/10/2017,Tannock St
1580000.0,1,1,17.3,4,2,2,652.0,-37.9867,145.03895,Beaumaris,28/10/2017,Haldane St
1500000.0,1,1,17.3,3,2,2,749.0,-37.98099,145.03119,Beaumaris,28/10/2017,Sunset Av
1800000.0,6,1,11.4,5,2,3,730.0,-37.92047,145.04422,Bentleigh,28/10/2017,Bolinda St
2478000.0,1,1,11.4,5,3,2,697.0,-37.93087,145.04172,Bentleigh,28/10/2017,Gilmour Rd
2050000.0,1,1,11.4,5,3,2,1639.0,-37.91635,145.02837,Bentleigh,28/10/2017,Whitmuir Rd
1305000.0,1,1,13.8,5,2,4,565.0,-37.93167,145.06541,Bentleigh East,28/10/2017,Bellevue Rd
1700000.0,1,1,13.8,3,1,2,649.0,-37.91725,145.0559,Bentleigh East,28/10/2017,Charles St
1600000.0,6,1,13.8,4,1,4,700.0,-37.90967,145.05948,Bentleigh East,28/10/2017,Clements St
1660000.0,1,1,13.8,4,2,3,567.0,-37.90995,145.07821,Bentleigh East,28/10/2017,Hallow St
1100000.0,1,1,35.2,3,2,2,1212.0,-38.03517,145.36564,Berwick,28/10/2017,Allan St
1100000.0,3,1,13.4,4,3,1,699.0,-37.81275,145.16566,Blackburn,28/10/2017,Esdale St
1940000.0,1,1,13.4,4,2,3,926.0,-37.82825,145.15816,Blackburn,28/10/2017,Naughton Gr
1955000.0,1,1,13.4,5,3,2,587.0,-37.84489,145.1454,Blackburn South,28/10/2017,Samuel Rd
1501000.0,2,1,27.0,4,2,2,817.0,-38.06923,145.1278,Bonbeach,28/10/2017,Mascot Av
1031000.0,1,1,27.0,3,2,3,564.0,-38.06087,145.12686,Bonbeach,28/10/2017,Royal Rd
815100.0,1,1,25.0,3,2,2,1153.0,-37.86821,145.29094,Boronia,28/10/2017,Daffodil Rd
4690000.0,1,1,10.5,4,4,2,920.0,-37.92304,145.00039,Brighton,28/10/2017,Arthur Av
2040000.0,1,1,10.5,3,3,2,446.0,-37.9213,145.00454,Brighton,28/10/2017,Champion St
1.12E7,6,1,10.5,4,3,2,1400.0,-37.89335,144.98643,Brighton,28/10/2017,Cole St
3820000.0,2,3,10.5,4,2,2,420.0,-37.89238,144.98907,Brighton,28/10/2017,Dawson Av
3850000.0,6,1,10.5,4,2,2,823.0,-37.90946,144.98919,Brighton,28/10/2017,Grosvenor St
5410000.0,1,1,10.5,5,3,3,1454.0,-37.90148,144.99392,Brighton,28/10/2017,New St
1850000.0,3,1,10.5,3,2,2,691.0,-37.89946,145.00537,Brighton,28/10/2017,North Rd
2100000.0,6,1,10.5,3,2,2,525.0,-37.92798,144.9948,Brighton,28/10/2017,South Rd
2000000.0,6,1,10.3,5,2,2,604.0,-37.92824,145.00922,Brighton East,28/10/2017,Chapman St
2710000.0,1,1,10.3,4,4,2,657.0,-37.92311,145.01063,Brighton East,28/10/2017,Lucas St
2220000.0,1,1,10.3,4,1,2,819.0,-37.92851,145.00533,Brighton East,28/10/2017,Ratho Av
640000.0,6,1,14.0,3,1,3,697.0,-37.69078,144.92607,Broadmeadows,28/10/2017,Widford St
2020000.0,1,1,5.2,5,3,1,382.0,-37.75996,144.96994,Brunswick,28/10/2017,Barrow St
1050000.0,1,1,5.2,3,1,1,299.0,-37.75655,144.95859,Brunswick,28/10/2017,Murdock St
1332000.0,1,1,5.2,3,1,2,535.0,-37.75641,144.94691,Brunswick West,28/10/2017,Appleby Cr
1310000.0,1,1,5.2,3,2,1,408.0,-37.76007,144.94888,Brunswick West,28/10/2017,Hamilton St
970000.0,1,1,10.8,3,1,4,650.0,-37.77782,145.09196,Bulleen,28/10/2017,Furneaux Gr
1830000.0,2,1,10.8,4,3,2,700.0,-37.76125,145.09478,Bulleen,28/10/2017,Penderel Wy
1121000.0,1,1,12.1,3,2,2,1167.0,-37.69561,145.0724,Bundoora,28/10/2017,Berringa Ct
920000.0,1,1,12.1,4,2,2,552.0,-37.68473,145.05606,Bundoora,28/10/2017,Buttercup Gr
825000.0,1,1,12.1,4,2,4,557.0,-37.70046,145.0647,Bundoora,28/10/2017,Grimshaw St
770000.0,1,1,12.1,3,1,1,551.0,-37.69939,145.06567,Bundoora,28/10/2017,Oxford Dr
675000.0,1,1,12.1,3,1,2,564.0,-37.69046,145.0442,Bundoora,28/10/2017,Virginia Cr
775100.0,1,1,14.8,4,2,2,564.0,-37.7482,144.74472,Burnside,28/10/2017,Mockridge Av
860000.0,1,1,14.8,4,3,3,675.0,-37.73055,144.753,Burnside Heights,28/10/2017,Winterton Ct
2315000.0,2,1,10.4,10,9,2,612.0,-37.84461,145.10968,Burwood,28/10/2017,Elgar Rd
1500000.0,1,1,10.4,3,1,3,831.0,-37.85689,145.10633,Burwood,28/10/2017,Everest Ct
1005000.0,1,1,10.4,3,1,2,621.0,-37.85451,145.12122,Burwood,28/10/2017,Leonard St
1682000.0,1,1,10.4,4,1,2,699.0,-37.84443,145.10435,Burwood,28/10/2017,Parer St
1750000.0,1,1,10.4,4,2,2,893.0,-37.85305,145.09742,Burwood,28/10/2017,Scott Gr
1260000.0,1,1,14.7,4,2,2,582.0,-37.85144,145.14736,Burwood East,28/10/2017,Keats St
1100000.0,3,1,14.7,3,1,1,586.0,-37.84997,145.14307,Burwood East,28/10/2017,Lorraine Dr
985000.0,1,1,14.7,3,1,3,531.0,-37.85717,145.14273,Burwood East,28/10/2017,Manooka St
2200000.0,1,1,7.7,2,1,1,697.0,-37.84628,145.06363,Camberwell,28/10/2017,Athelstan Rd
2650000.0,3,1,7.7,5,3,3,696.0,-37.83904,145.07381,Camberwell,28/10/2017,Elaroo Av
2540000.0,1,1,7.7,5,3,2,730.0,-37.84159,145.09606,Camberwell,28/10/2017,Morey St
1880000.0,1,1,7.7,4,1,2,828.0,-37.83448,145.08381,Camberwell,28/10/2017,Riversdale Rd
1815000.0,1,1,7.7,3,1,3,620.0,-37.83715,145.0929,Camberwell,28/10/2017,Through Rd
666000.0,1,1,16.6,4,2,2,575.0,-37.66949,144.95399,Campbellfield,28/10/2017,Stewart Gr
4620000.0,1,1,8.4,4,2,2,796.0,-37.81781,145.06337,Canterbury,28/10/2017,Frognall Pl
1700000.0,3,1,10.1,4,2,1,464.0,-37.89086,145.06327,Carnegie,28/10/2017,Margaret St
1600000.0,3,1,8.7,2,1,3,638.0,-37.89755,145.02709,Caulfield South,28/10/2017,Bambra Rd
1025000.0,3,1,11.7,3,1,2,590.0,-37.87442,145.09528,Chadstone,28/10/2017,Woonah St
1475000.0,1,1,17.9,4,2,2,604.0,-37.96928,145.05851,Cheltenham,28/10/2017,Cameron St
1250000.0,6,1,17.9,3,1,1,604.0,-37.97307,145.05446,Cheltenham,28/10/2017,Charman Rd
1130000.0,3,1,17.9,4,2,2,483.0,-37.96504,145.07194,Cheltenham,28/10/2017,Irene Ct
700000.0,6,3,17.9,3,2,2,171.0,-37.95671,145.0686,Cheltenham,28/10/2017,Primrose Av
1387000.0,1,1,17.5,5,2,2,667.0,-37.93687,145.09947,Clarinda,28/10/2017,Dalbeattie Dr
800000.0,3,1,16.7,3,2,2,257.0,-37.91737,145.11569,Clayton,28/10/2017,Flora Rd
1004000.0,1,1,16.7,3,1,1,852.0,-37.91883,145.11209,Clayton,28/10/2017,Haughton Rd
3100000.0,6,1,3.6,4,2,2,293.0,-37.7907,145.00008,Clifton Hill,28/10/2017,Ramsden St
706500.0,1,1,6.7,2,1,2,515.0,-37.73327,144.95124,Coburg,28/10/2017,Bishop St
820000.0,3,1,6.7,2,1,1,334.0,-37.73827,144.95933,Coburg,28/10/2017,Fraser St
1350000.0,2,1,6.7,4,2,1,404.0,-37.7401,144.96505,Coburg,28/10/2017,Lobb St
1269000.0,1,1,6.7,4,1,1,422.0,-37.7543,144.97134,Coburg,28/10/2017,Moore St
1150000.0,6,1,6.7,3,1,2,459.0,-37.74587,144.95445,Coburg,28/10/2017,Phillips St
1190000.0,1,1,6.7,5,3,2,460.0,-37.73108,144.98351,Coburg North,28/10/2017,Elizabeth St
655000.0,1,1,20.6,4,2,2,448.0,-37.57287,144.91884,Craigieburn,28/10/2017,Asbury St
435000.0,1,1,20.6,3,1,1,313.0,-37.59627,144.91243,Craigieburn,28/10/2017,Balyang Wy
620000.0,1,1,20.6,4,2,2,399.0,-37.57322,144.90475,Craigieburn,28/10/2017,Bradshaw Av
563000.0,1,1,20.6,3,2,2,665.0,-37.60717,144.93942,Craigieburn,28/10/2017,Mitford Cr
