Price,Method,Type,Distance,Rooms,Bathroom,Car,Landsize,Propertycount,Suburb,Street,Date
1150000.0,VB,H,5.2,3.0,1.0,2.0,408.0,11918.0,Brunswick,Harvey,6/01/2018
970000.0,S,H,5.2,2.0,1.0,0.0,241.0,11918.0,Brunswick,Stewart,6/01/2018
1665000.0,SP,H,5.2,4.0,3.0,2.0,371.0,11918.0,Brunswick,Sturrock,6/01/2018
1255000.0,S,H,5.2,3.0,1.0,2.0,423.0,7082.0,Brunswick West,Foden,6/01/2018
1182000.0,S,H,10.8,3.0,2.0,3.0,669.0,4480.0,Bulleen,Manningham,6/01/2018
870000.0,S,H,12.1,4.0,2.0,2.0,564.0,10175.0,Bundoora,Milton,6/01/2018
679000.0,S,H,14.8,3.0,2.0,2.0,617.0,2674.0,Cairnlea,Heron,6/01/2018
1827000.0,S,H,7.7,3.0,2.0,2.0,570.0,8920.0,Camberwell,Moorhead,6/01/2018
3825000.0,S,H,1.6,4.0,1.0,2.0,316.0,6786.0,Carlton,Drummond,6/01/2018
1580000.0,S,H,3.5,3.0,1.0,1.0,253.0,3106.0,Carlton North,Station,6/01/2018
1100000.0,S,H,10.1,2.0,1.0,2.0,428.0,7822.0,Carnegie,Oakleigh,6/01/2018
1675000.0,S,T,8.7,4.0,3.0,2.0,295.0,5051.0,Caulfield South,Marara,6/01/2018
1120000.0,S,H,11.7,3.0,1.0,0.0,632.0,3582.0,Chadstone,Binalong,6/01/2018
800000.0,PI,H,17.9,3.0,1.0,2.0,585.0,9758.0,Cheltenham,Allnutt,6/01/2018
950000.0,VB,H,17.9,3.0,2.0,2.0,488.0,9758.0,Cheltenham,Clendon,6/01/2018
888000.0,S,H,17.9,3.0,1.0,2.0,581.0,9758.0,Cheltenham,Merton,6/01/2018
799000.0,S,H,17.5,3.0,1.0,2.0,544.0,2727.0,Clarinda,Leonard,6/01/2018
1300000.0,VB,H,3.6,3.0,1.0,0.0,241.0,2954.0,Clifton Hill,Spensley,6/01/2018
1090000.0,S,H,6.7,4.0,2.0,3.0,614.0,11204.0,Coburg,Bell,6/01/2018
730000.0,VB,H,6.7,2.0,1.0,1.0,390.0,3445.0,Coburg North,Norris,6/01/2018
950000.0,S,H,6.7,3.0,1.0,2.0,402.0,3445.0,Coburg North,Outlook,6/01/2018
800000.0,VB,H,6.7,3.0,1.0,2.0,506.0,3445.0,Coburg North,Ronald,6/01/2018
1079500.0,SP,H,2.0,2.0,1.0,1.0,125.0,4553.0,Collingwood,Gold,6/01/2018
380000.0,S,T,20.6,2.0,1.0,1.0,99.0,15510.0,Craigieburn,Grand,6/01/2018
590500.0,S,H,20.6,3.0,2.0,0.0,654.0,15510.0,Craigieburn,Hanson,6/01/2018
640000.0,S,H,20.6,4.0,2.0,2.0,399.0,15510.0,Craigieburn,Nobility,6/01/2018
1245000.0,S,H,2.4,3.0,1.0,2.0,156.0,1123.0,Cremorne,Chestnut,6/01/2018
3680000.0,SP,H,7.9,4.0,2.0,2.0,1083.0,892.0,Deepdene,Belmont,6/01/2018
3080000.0,S,H,7.9,5.0,2.0,2.0,833.0,892.0,Deepdene,Burke,6/01/2018
588000.0,S,H,21.8,3.0,1.0,2.0,558.0,4258.0,Diamond Creek,Moray,6/01/2018
700000.0,S,H,21.8,3.0,1.0,1.0,530.0,4258.0,Diamond Creek,Wensley,6/01/2018
839000.0,S,H,22.2,4.0,2.0,2.0,563.0,3940.0,Dingley Village,Fairway,6/01/2018
952000.0,S,H,22.2,3.0,1.0,2.0,795.0,3940.0,Dingley Village,Rhoda,6/01/2018
1150000.0,PI,H,12.4,3.0,1.0,2.0,675.0,9028.0,Doncaster,Victoria,6/01/2018
1198000.0,S,H,14.3,4.0,2.0,2.0,723.0,10999.0,Doncaster East,Carisbrook,6/01/2018
1420000.0,S,H,14.3,4.0,2.0,2.0,664.0,10999.0,Doncaster East,Worthing,6/01/2018
470000.0,S,H,25.9,3.0,1.0,2.0,290.0,7254.0,Doreen,Nancarrow,6/01/2018
656000.0,S,H,28.5,3.0,1.0,2.0,563.0,8443.0,Endeavour Hills,Rhonda,6/01/2018
432000.0,S,H,19.6,2.0,1.0,1.0,225.0,10926.0,Epping,Cabot,6/01/2018
611000.0,SP,H,19.6,4.0,2.0,2.0,510.0,10926.0,Epping,Charteris,6/01/2018
610000.0,S,H,19.6,3.0,1.0,1.0,343.0,10926.0,Epping,Kilby,6/01/2018
571550.0,SP,H,19.6,3.0,2.0,2.0,532.0,10926.0,Epping,Plowman,6/01/2018
658000.0,S,H,19.6,3.0,2.0,1.0,527.0,10926.0,Epping,Winterton,6/01/2018
2200000.0,S,H,7.5,5.0,3.0,2.0,664.0,9264.0,Essendon,Salmon,6/01/2018
1300000.0,VB,H,5.7,4.0,1.0,2.0,524.0,2970.0,Fairfield,Rathmines,6/01/2018
767500.0,SP,H,13.1,3.0,1.0,2.0,581.0,5070.0,Fawkner,Bonwick,6/01/2018
783000.0,SP,H,13.1,3.0,1.0,1.0,593.0,5070.0,Fawkner,Selola,6/01/2018
755000.0,S,H,24.8,3.0,1.0,1.0,737.0,10788.0,Ferntree Gully,Lydford,6/01/2018
1930000.0,SP,H,2.1,2.0,2.0,1.0,4580.0,5825.0,Fitzroy,Argyle,6/01/2018
814250.0,S,H,38.0,4.0,2.0,2.0,884.0,17055.0,Frankston,Finisterre,6/01/2018
840000.0,SP,H,38.0,5.0,3.0,2.0,925.0,17055.0,Frankston,Frawley,6/01/2018
560000.0,S,H,38.0,4.0,1.0,4.0,544.0,17055.0,Frankston,Lindrum,6/01/2018
636000.0,S,H,38.0,3.0,1.0,1.0,651.0,17055.0,Frankston,Raphael,6/01/2018
672500.0,S,H,38.0,3.0,2.0,3.0,656.0,17055.0,Frankston,Raphael,6/01/2018
574000.0,S,H,38.0,2.0,1.0,4.0,586.0,17055.0,Frankston,Wave,6/01/2018
1150000.0,VB,H,38.0,4.0,3.0,3.0,632.0,17055.0,Frankston,Woodlands,6/01/2018
1200000.0,S,H,38.0,3.0,2.0,2.0,604.0,7566.0,Frankston South,Fleetwood,6/01/2018
616000.0,S,H,45.9,3.0,2.0,3.0,934.0,3376.0,Gisborne,Fersfield,6/01/2018
620000.0,S,H,12.9,3.0,2.0,3.0,530.0,3285.0,Gladstone Park,Cassandra,6/01/2018
730000.0,SP,H,12.9,3.0,3.0,2.0,343.0,3285.0,Gladstone Park,Goodwood,6/01/2018
1735000.0,S,H,7.3,4.0,3.0,2.0,361.0,10412.0,Glen Iris,Renwick,6/01/2018
530000.0,S,T,11.2,2.0,1.0,2.0,202.0,8870.0,Glenroy,Beatty,6/01/2018
637000.0,S,H,11.2,2.0,1.0,2.0,664.0,8870.0,Glenroy,Bindi,6/01/2018
628000.0,S,H,11.2,2.0,1.0,4.0,626.0,8870.0,Glenroy,Daley,6/01/2018
1245000.0,S,H,11.2,2.0,1.0,2.0,1011.0,8870.0,Glenroy,Gladstone,6/01/2018
885000.0,S,H,11.2,3.0,1.0,2.0,687.0,8870.0,Glenroy,Morley,6/01/2018
801000.0,SP,H,11.2,4.0,1.0,4.0,660.0,8870.0,Glenroy,Tarana,6/01/2018
900000.0,S,H,11.2,2.0,1.0,5.0,802.0,8870.0,Glenroy,York,6/01/2018
790000.0,S,H,12.9,3.0,2.0,4.0,371.0,1071.0,Gowanbrae,Duranta,6/01/2018
700000.0,VB,T,12.9,3.0,2.0,2.0,256.0,1071.0,Gowanbrae,Marigold,6/01/2018
1260000.0,PI,H,12.9,4.0,2.0,4.0,750.0,1071.0,Gowanbrae,Mirrim,6/01/2018
1215000.0,S,H,16.1,4.0,2.0,2.0,775.0,8524.0,Greensborough,Thoona,6/01/2018
760000.0,S,H,16.1,3.0,1.0,2.0,576.0,8524.0,Greensborough,Wanbanna,6/01/2018
1515000.0,S,H,20.4,6.0,2.0,6.0,4046.0,4864.0,Greenvale,Elphinstone,6/01/2018
690000.0,S,H,20.4,4.0,2.0,2.0,652.0,4864.0,Greenvale,Glencairn,6/01/2018
679000.0,S,H,20.4,4.0,3.0,2.0,566.0,4864.0,Greenvale,Lysterfield,6/01/2018
772500.0,S,H,11.2,3.0,2.0,2.0,543.0,2606.0,Hadfield,West,6/01/2018
1500000.0,VB,H,13.8,3.0,2.0,2.0,8113.0,5454.0,Hampton,Grout,6/01/2018
1330000.0,SP,H,13.8,4.0,1.0,2.0,592.0,2356.0,Hampton East,Daff,6/01/2018
2055000.0,S,H,5.3,4.0,2.0,2.0,578.0,11308.0,Hawthorn,Church,6/01/2018
1430000.0,S,H,16.0,3.0,2.0,2.0,728.0,4794.0,Highett,Haynes,6/01/2018
666000.0,S,H,18.0,4.0,2.0,2.0,651.0,5556.0,Hillside,Cynthia,6/01/2018
700000.0,S,H,18.0,5.0,2.0,2.0,727.0,5556.0,Hillside,Royal,6/01/2018
505000.0,S,H,18.4,3.0,1.0,1.0,552.0,13830.0,Hoppers Crossing,Harris,6/01/2018
525000.0,S,H,18.4,3.0,2.0,1.0,309.0,13830.0,Hoppers Crossing,Provence,6/01/2018
1095000.0,SP,H,7.8,4.0,2.0,3.0,414.0,5549.0,Ivanhoe,Banksia,6/01/2018
1395000.0,S,H,7.8,2.0,1.0,1.0,557.0,5549.0,Ivanhoe,Melcombe,6/01/2018
455000.0,SP,H,14.0,3.0,1.0,1.0,316.0,851.0,Jacana,Fox,6/01/2018
670000.0,S,H,15.5,3.0,2.0,4.0,652.0,3656.0,Keilor Downs,Gidgee,6/01/2018
1130000.0,S,H,11.7,6.0,3.0,2.0,637.0,5629.0,Keilor East,Milleara,6/01/2018
975000.0,S,H,11.7,4.0,2.0,2.0,564.0,5629.0,Keilor East,Rachelle,6/01/2018
780000.0,VB,T,11.7,3.0,2.0,1.0,677.0,5629.0,Keilor East,Woorite,6/01/2018
550000.0,PI,H,10.4,5.0,2.0,2.0,512.0,1119.0,Keilor Park,Spence,6/01/2018
2300000.0,VB,H,7.3,5.0,2.0,3.0,650.0,2671.0,Kew East,Baker,6/01/2018
1702000.0,SP,H,7.3,3.0,1.0,2.0,579.0,2671.0,Kew East,Bennett,6/01/2018
715000.0,SP,H,25.2,3.0,1.0,2.0,539.0,8459.0,Keysborough,Carribean,6/01/2018
770000.0,S,H,25.2,3.0,1.0,2.0,569.0,8459.0,Keysborough,Serpentine,6/01/2018
830000.0,S,H,26.0,2.0,1.0,1.0,906.0,4654.0,Kilsyth,Churchill,6/01/2018
665000.0,S,H,14.0,4.0,2.0,2.0,576.0,2878.0,Kings Park,Grevillea,6/01/2018
1250000.0,S,H,6.4,3.0,2.0,1.0,275.0,1808.0,Kingsville,Empress,6/01/2018
439000.0,S,H,31.7,4.0,2.0,2.0,807.0,3553.0,Kurunjang,Archer,6/01/2018
707000.0,S,H,16.3,3.0,1.0,1.0,655.0,8279.0,Lalor,Cyprus,6/01/2018
640000.0,S,H,16.3,3.0,1.0,2.0,554.0,8279.0,Lalor,McKimmies,6/01/2018
700000.0,S,H,16.3,3.0,2.0,2.0,395.0,8279.0,Lalor,Mosaic,6/01/2018
600000.0,S,H,16.3,4.0,1.0,3.0,543.0,8279.0,Lalor,Otway,6/01/2018
665000.0,S,H,16.3,3.0,1.0,1.0,535.0,8279.0,Lalor,Partridge,6/01/2018
570000.0,S,H,41.0,4.0,2.0,2.0,657.0,8743.0,Langwarrin,Leonard,6/01/2018
510000.0,S,H,41.0,3.0,2.0,1.0,10120.0,8743.0,Langwarrin,Raneen,6/01/2018
670000.0,PI,T,6.4,3.0,2.0,2.0,158.0,3873.0,Maidstone,Rooney,6/01/2018
825000.0,S,H,6.4,3.0,1.0,2.0,327.0,3873.0,Maidstone,Suffolk,6/01/2018
3100000.0,VB,H,5.9,4.0,3.0,1.0,522.0,4675.0,Malvern,Gordon,6/01/2018
2830000.0,S,H,8.4,4.0,5.0,2.0,696.0,8801.0,Malvern East,Millewa,6/01/2018
1250000.0,PI,H,4.3,2.0,2.0,3.0,696.0,4918.0,Maribyrnong,MacEdon,6/01/2018
1820000.0,S,H,11.4,4.0,2.0,2.0,655.0,2397.0,Mckinnon,Lewis,6/01/2018
1730000.0,S,H,11.4,4.0,1.0,3.0,620.0,2397.0,Mckinnon,McKinnon,6/01/2018
400000.0,VB,H,31.7,3.0,1.0,2.0,441.0,3600.0,Melton,Palmerston,6/01/2018
518000.0,S,H,31.7,3.0,2.0,4.0,796.0,6065.0,Melton West,Morrow,6/01/2018
1650000.0,SP,H,20.0,6.0,4.0,1.0,845.0,6162.0,Mentone,Patty,6/01/2018
598000.0,S,H,25.9,4.0,3.0,4.0,622.0,5812.0,Mernda,Gael,6/01/2018
518000.0,S,H,25.9,4.0,2.0,2.0,430.0,5812.0,Mernda,Grafton,6/01/2018
572500.0,S,H,25.9,3.0,2.0,2.0,350.0,5812.0,Mernda,McCulloch,6/01/2018
745500.0,SP,H,25.9,4.0,2.0,2.0,592.0,5812.0,Mernda,Riberry,6/01/2018
700000.0,S,H,17.9,3.0,1.0,2.0,744.0,10529.0,Mill Park,Blamey,6/01/2018
699000.0,S,H,17.9,3.0,2.0,2.0,624.0,10529.0,Mill Park,Hawkes,6/01/2018
700500.0,S,H,17.9,4.0,2.0,4.0,390.0,10529.0,Mill Park,Sirius,6/01/2018
622000.0,PI,H,17.9,3.0,1.0,1.0,629.0,10529.0,Mill Park,Streeton,6/01/2018
740000.0,S,H,17.9,4.0,2.0,1.0,597.0,10529.0,Mill Park,Thompson,6/01/2018
1020000.0,S,H,17.2,3.0,1.0,1.0,697.0,6871.0,Mitcham,Fawcett,6/01/2018
1151000.0,S,H,17.2,3.0,2.0,2.0,808.0,6871.0,Mitcham,Walter,6/01/2018
2105000.0,PI,H,10.2,4.0,2.0,2.0,584.0,2079.0,Mont Albert,Windsor,6/01/2018
1490000.0,S,H,6.2,3.0,1.0,1.0,349.0,6232.0,Moonee Ponds,Wilson,6/01/2018
712000.0,PI,H,26.5,4.0,2.0,2.0,832.0,8280.0,Mooroolbark,Barker,6/01/2018
867000.0,PI,H,18.8,3.0,1.0,2.0,714.0,7113.0,Mulgrave,Bentley,6/01/2018
825000.0,S,H,18.8,3.0,1.0,1.0,650.0,7113.0,Mulgrave,Wanda,6/01/2018
1437000.0,S,H,10.1,3.0,2.0,2.0,763.0,4442.0,Murrumbeena,Blythe,6/01/2018
1590000.0,S,H,10.1,3.0,1.0,1.0,840.0,4442.0,Murrumbeena,Packer,6/01/2018
625000.0,S,H,48.1,3.0,2.0,2.0,850.0,849.0,New Gisborne,Carbine,6/01/2018
1050000.0,VB,H,10.4,4.0,3.0,4.0,711.0,2291.0,Niddrie,Grosvenor,6/01/2018
1025000.0,S,H,22.7,3.0,1.0,2.0,879.0,11806.0,Noble Park,Buckley,6/01/2018
1575000.0,PI,H,5.3,3.0,2.0,1.0,313.0,11364.0,Northcote,Candy,6/01/2018
1585000.0,S,H,5.3,3.0,1.0,1.0,282.0,11364.0,Northcote,Candy,6/01/2018
1315000.0,S,H,5.3,2.0,1.0,1.0,302.0,11364.0,Northcote,Northcote,6/01/2018
1000000.0,S,H,15.4,3.0,1.0,2.0,589.0,4973.0,Nunawading,Winifred,6/01/2018
1160000.0,VB,H,21.5,5.0,2.0,1.0,685.0,5087.0,Parkdale,Keiller,6/01/2018
465000.0,VB,U,21.5,2.0,1.0,1.0,785.0,5087.0,Parkdale,White,6/01/2018
826000.0,S,T,8.5,3.0,2.0,2.0,584.0,7485.0,Pascoe Vale,Kitchener,6/01/2018
1015000.0,S,H,8.5,4.0,2.0,2.0,495.0,7485.0,Pascoe Vale,Waratah,6/01/2018
650000.0,S,H,14.7,4.0,2.0,1.0,390.0,15542.0,Point Cook,Copeland,6/01/2018
690000.0,PI,H,14.7,4.0,2.0,2.0,448.0,15542.0,Point Cook,Whitetop,6/01/2018
1185000.0,S,H,8.4,3.0,1.0,3.0,426.0,14577.0,Preston,Carlisle,6/01/2018
985000.0,S,H,8.4,3.0,2.0,4.0,528.0,14577.0,Preston,Kathleen,6/01/2018
930000.0,VB,H,8.4,4.0,2.0,2.0,397.0,14577.0,Preston,Murray,6/01/2018
1455000.0,S,H,8.4,5.0,2.0,2.0,619.0,14577.0,Preston,Shakespeare,6/01/2018
600000.0,PI,H,12.0,3.0,1.0,2.0,534.0,21650.0,Reservoir,Anstey,6/01/2018
900000.0,S,H,12.0,3.0,2.0,2.0,485.0,21650.0,Reservoir,Bourke,6/01/2018
810000.0,S,H,12.0,3.0,2.0,2.0,186.0,21650.0,Reservoir,East,6/01/2018
920000.0,S,H,12.0,3.0,1.0,2.0,680.0,21650.0,Reservoir,Hickford,6/01/2018
775000.0,S,H,12.0,3.0,1.0,2.0,275.0,21650.0,Reservoir,Locksley,6/01/2018
1000000.0,VB,H,2.4,2.0,1.0,0.0,143.0,14949.0,Richmond,Appleton,6/01/2018
1700000.0,SP,H,2.4,3.0,2.0,2.0,169.0,14949.0,Richmond,Durham,6/01/2018
1710000.0,S,H,2.4,3.0,1.0,1.0,229.0,14949.0,Richmond,Survey,6/01/2018
1246000.0,S,H,19.9,4.0,2.0,2.0,760.0,7785.0,Ringwood,Ford,6/01/2018
805000.0,S,H,21.3,3.0,1.0,2.0,728.0,4407.0,Ringwood East,Dublin,6/01/2018
1380000.0,S,H,7.2,2.0,1.0,1.0,240.0,821.0,Ripponlea,Erindale,6/01/2018
956000.0,S,H,23.5,5.0,2.0,4.0,725.0,11667.0,Rowville,Dandelion,6/01/2018
630000.0,SP,H,20.6,4.0,2.0,2.0,610.0,5833.0,Roxburgh Park,Tiffany,6/01/2018
635000.0,S,H,35.4,3.0,1.0,2.0,627.0,8077.0,Seaford,Saxil,6/01/2018
676000.0,S,H,20.5,4.0,2.0,2.0,695.0,7969.0,South Morang,Bluestone,6/01/2018
500000.0,VB,H,20.5,3.0,2.0,1.0,313.0,7969.0,South Morang,Chamonix,6/01/2018
616000.0,S,H,20.5,3.0,2.0,2.0,513.0,7969.0,South Morang,Fantail,6/01/2018
697000.0,S,H,20.5,4.0,2.0,2.0,420.0,7969.0,South Morang,Jenolan,6/01/2018
1060000.0,S,H,6.2,4.0,3.0,3.0,441.0,1223.0,Spotswood,Stephenson,6/01/2018
650000.0,SP,H,14.0,3.0,1.0,2.0,530.0,14042.0,St Albans,Ironbark,6/01/2018
1310000.0,S,H,5.0,3.0,1.0,2.0,387.0,13240.0,St Kilda,Chapel,6/01/2018
496000.0,S,T,31.7,3.0,2.0,2.0,244.0,14092.0,Sunbury,Aitken,6/01/2018
499500.0,S,H,31.7,3.0,2.0,2.0,664.0,14092.0,Sunbury,Davenport,6/01/2018
460000.0,SP,H,31.7,3.0,1.0,4.0,754.0,14092.0,Sunbury,Davies,6/01/2018
450000.0,S,H,31.7,4.0,2.0,0.0,668.0,14092.0,Sunbury,Ervine,6/01/2018
516500.0,S,H,31.7,3.0,2.0,2.0,608.0,14092.0,Sunbury,Higgs,6/01/2018
580000.0,SP,H,31.7,4.0,2.0,3.0,571.0,14092.0,Sunbury,Higgs,6/01/2018
590000.0,SP,H,31.7,4.0,2.0,2.0,701.0,14092.0,Sunbury,Mounsey,6/01/2018
990000.0,PI,H,10.5,5.0,2.0,10.0,980.0,6763.0,Sunshine West,Bardsley,6/01/2018
560000.0,S,H,10.5,4.0,2.0,2.0,393.0,6763.0,Sunshine West,Wingan,6/01/2018
495000.0,SP,H,18.0,3.0,1.0,1.0,204.0,3640.0,Sydenham,Hepburn,6/01/2018
830000.0,S,H,18.0,4.0,2.0,3.0,704.0,4242.0,Taylors Hill,Kent,6/01/2018
660000.0,S,H,18.0,4.0,2.0,2.0,666.0,4242.0,Taylors Hill,York,6/01/2018
720000.0,S,H,15.5,4.0,2.0,2.0,641.0,5336.0,Taylors Lakes,Admirals,6/01/2018
770000.0,PI,H,15.5,4.0,2.0,2.0,820.0,5336.0,Taylors Lakes,Warrego,6/01/2018
1330000.0,S,H,12.4,5.0,2.0,2.0,730.0,5420.0,Templestowe Lower,MacEdon,6/01/2018
860000.0,SP,H,15.3,3.0,1.0,1.0,652.0,7955.0,Thomastown,French,6/01/2018
1965000.0,PI,H,7.0,4.0,2.0,2.0,583.0,8870.0,Thornbury,Harry,6/01/2018
920000.0,S,H,7.0,3.0,1.0,0.0,192.0,8870.0,Thornbury,Rossmoyne,6/01/2018
1455000.0,S,H,7.0,3.0,1.0,1.0,564.0,8870.0,Thornbury,Woolton,6/01/2018
1140000.0,VB,H,8.9,4.0,2.0,2.0,574.0,2698.0,Viewbank,Dawn,6/01/2018
590000.0,S,H,44.2,4.0,2.0,2.0,924.0,3988.0,Wallan,Roulston,6/01/2018
975000.0,S,H,14.7,4.0,2.0,2.0,858.0,5424.0,Wantirna,Clarence,6/01/2018
1188888.0,S,H,14.7,4.0,3.0,3.0,960.0,5424.0,Wantirna,Kellaway,6/01/2018
1075000.0,S,H,14.7,5.0,2.0,2.0,922.0,7082.0,Wantirna South,Maringa,6/01/2018
760000.0,PI,H,14.5,4.0,2.0,3.0,651.0,1442.0,Watsonia North,Michelle,6/01/2018
700000.0,SP,H,14.5,3.0,1.0,1.0,402.0,1442.0,Watsonia North,Trist,6/01/2018
835000.0,SP,H,23.6,4.0,2.0,2.0,601.0,642.0,Wattle Glen,Warrington,6/01/2018
420000.0,S,H,14.7,3.0,2.0,2.0,341.0,16166.0,Werribee,Mekong,6/01/2018
566000.0,S,H,14.7,2.0,1.0,2.0,800.0,16166.0,Werribee,Parker,6/01/2018
552000.0,S,H,14.7,4.0,2.0,2.0,742.0,16166.0,Werribee,Selbourne,6/01/2018
501000.0,S,H,14.7,3.0,1.0,2.0,454.0,16166.0,Werribee,Trent,6/01/2018
790000.0,SP,H,6.4,2.0,1.0,1.0,464.0,5058.0,West Footscray,Hex,6/01/2018
1300000.0,VB,H,6.4,2.0,1.0,2.0,779.0,5058.0,West Footscray,Wattle,6/01/2018
785000.0,S,H,17.6,4.0,2.0,2.0,448.0,1999.0,Williams Landing,Wildebrand,6/01/2018
1115000.0,S,H,6.8,2.0,1.0,2.0,380.0,6380.0,Williamstown,Alma,6/01/2018
2400000.0,VB,H,6.8,3.0,3.0,1.0,247.0,6380.0,Williamstown,Nelson,6/01/2018
1000000.0,VB,H,4.6,2.0,1.0,1.0,165.0,4380.0,Windsor,Hornby,6/01/2018
640000.0,S,H,25.5,3.0,2.0,2.0,395.0,2940.0,Wollert,Fulham,6/01/2018
520600.0,S,H,25.5,4.0,2.0,2.0,400.0,2940.0,Wollert,Tindales,6/01/2018
410000.0,S,H,27.2,3.0,1.0,1.0,259.0,5262.0,Wyndham Vale,Chatswood,6/01/2018
400000.0,SP,H,27.2,3.0,1.0,1.0,340.0,5262.0,Wyndham Vale,Mermaid,6/01/2018
1375000.0,S,H,7.5,2.0,1.0,1.0,496.0,1543.0,Aberfeldie,Valencia,9/12/2017
776000.0,S,H,10.4,3.0,2.0,2.0,190.0,3464.0,Airport West,Cameron,9/12/2017
1220000.0,S,H,10.4,4.0,2.0,5.0,585.0,3464.0,Airport West,Fraser,9/12/2017
943000.0,S,H,10.4,3.0,1.0,2.0,610.0,3464.0,Airport West,Marshall,9/12/2017
835000.0,S,H,9.4,3.0,2.0,3.0,534.0,5132.0,Altona North,Cooper,9/12/2017
860000.0,S,H,9.4,3.0,1.0,5.0,537.0,5132.0,Altona North,Dean,9/12/2017
1100000.0,S,H,9.4,3.0,1.0,2.0,660.0,5132.0,Altona North,First,9/12/2017
740000.0,S,H,12.8,4.0,2.0,2.0,602.0,1281.0,Ardeer,Helene,9/12/2017
1800000.0,PI,H,4.3,4.0,3.0,2.0,561.0,6567.0,Ascot Vale,Hunt,9/12/2017
1400000.0,S,H,4.3,4.0,1.0,2.0,520.0,6567.0,Ascot Vale,Kent,9/12/2017
1513000.0,S,H,4.3,3.0,1.0,2.0,617.0,6567.0,Ascot Vale,Nairn,9/12/2017
1930000.0,S,H,10.2,5.0,3.0,1.0,672.0,3052.0,Ashburton,Duke,9/12/2017
2350000.0,SP,H,10.2,4.0,2.0,2.0,626.0,3052.0,Ashburton,Karnak,9/12/2017
1360000.0,PI,H,10.2,4.0,2.0,2.0,701.0,2894.0,Ashwood,Carlyle,9/12/2017
1350000.0,S,H,10.2,3.0,1.0,2.0,770.0,2894.0,Ashwood,Katta,9/12/2017
1070000.0,S,H,21.5,3.0,2.0,4.0,529.0,2824.0,Aspendale,Albany,9/12/2017
867500.0,S,H,21.5,4.0,2.0,2.0,529.0,2243.0,Aspendale Gardens,Rochelle,9/12/2017
820000.0,VB,H,16.5,4.0,2.0,3.0,657.0,1130.0,Attwood,Chandos,9/12/2017
915000.0,SP,H,16.5,4.0,2.0,2.0,704.0,1130.0,Attwood,Willowbank,9/12/2017
970000.0,SP,H,9.5,4.0,2.0,2.0,534.0,4502.0,Avondale Heights,Brown,9/12/2017
970000.0,SP,T,9.5,3.0,2.0,1.0,534.0,4502.0,Avondale Heights,Canning,9/12/2017
1170000.0,SP,H,6.4,2.0,1.0,1.0,156.0,2952.0,Balaclava,Marlborough,9/12/2017
2650000.0,S,H,7.9,4.0,3.0,2.0,663.0,5682.0,Balwyn,Monash,9/12/2017
2200000.0,VB,H,7.9,4.0,2.0,2.0,757.0,5682.0,Balwyn,Winmalee,9/12/2017
1760000.0,PI,H,9.7,4.0,2.0,2.0,837.0,7809.0,Balwyn North,Kyora,9/12/2017
1750000.0,PI,H,9.7,3.0,1.0,2.0,632.0,7809.0,Balwyn North,Maud,9/12/2017
2100000.0,PI,H,9.7,3.0,2.0,2.0,717.0,7809.0,Balwyn North,Penn,9/12/2017
743000.0,S,H,23.2,3.0,1.0,1.0,740.0,5030.0,Bayswater,McComb,9/12/2017
807000.0,S,H,23.2,3.0,2.0,2.0,452.0,3598.0,Bayswater North,Wendover,9/12/2017
1900000.0,VB,H,17.3,6.0,3.0,2.0,8000.0,5366.0,Beaumaris,Summerhill,9/12/2017
1300000.0,VB,H,11.4,3.0,1.0,2.0,585.0,6795.0,Bentleigh,Auckland,9/12/2017
1750000.0,VB,H,11.4,2.0,1.0,1.0,717.0,6795.0,Bentleigh,Mavho,9/12/2017
1240000.0,S,H,13.8,3.0,1.0,4.0,663.0,10969.0,Bentleigh East,Goodrich,9/12/2017
1430000.0,SP,H,13.8,3.0,1.0,4.0,753.0,10969.0,Bentleigh East,Milford,9/12/2017
800000.0,PI,H,35.2,4.0,2.0,2.0,668.0,17093.0,Berwick,Whistler,9/12/2017
1050000.0,S,H,13.4,3.0,2.0,2.0,353.0,5713.0,Blackburn,Hamilton,9/12/2017
1030000.0,S,H,13.4,3.0,2.0,1.0,568.0,2867.0,Blackburn North,Kent,9/12/2017
735000.0,VB,H,25.0,3.0,1.0,2.0,719.0,9704.0,Boronia,Rathmullen,9/12/2017
825000.0,S,H,8.6,3.0,1.0,0.0,604.0,3589.0,Braybrook,Hargreaves,9/12/2017
2650000.0,VB,T,10.5,3.0,3.0,2.0,1000.0,10579.0,Brighton,Cosham,9/12/2017
2520000.0,VB,H,10.5,4.0,3.0,2.0,302.0,10579.0,Brighton,Drake,9/12/2017
2360000.0,PI,H,10.5,3.0,1.0,2.0,565.0,10579.0,Brighton,Lynch,9/12/2017
3520000.0,S,H,10.5,4.0,3.0,2.0,715.0,10579.0,Brighton,Orchard,9/12/2017
2375000.0,PI,H,10.3,5.0,3.0,2.0,638.0,6938.0,Brighton East,Glencairn,9/12/2017
1352000.0,S,H,10.3,2.0,1.0,2.0,628.0,6938.0,Brighton East,South,9/12/2017
1776000.0,S,H,10.3,4.0,2.0,2.0,623.0,6938.0,Brighton East,Union,9/12/2017
2100000.0,PI,H,10.3,4.0,3.0,2.0,600.0,6938.0,Brighton East,Were,9/12/2017
500000.0,PI,H,14.0,3.0,1.0,1.0,404.0,4294.0,Broadmeadows,Bicknell,9/12/2017
